identifier,name,token,synsets
S0448,Rising Sun,Rising,[]
S0448,Rising Sun,Sun,[]
S0449,Maze,Maze,[]
S0450,SHARPSTATS,SHARPSTATS,[]
S0451,LoudMiner,LoudMiner,[]
S0452,USBferry,USBferry,[]
S0453,Pony,Pony,[]
S0454,Cadelspy,Cadelspy,[]
S0455,Metamorfo,Metamorfo,[]
S0455,Casbaneiro,Casbaneiro,[]
S0456,Aria-body,Aria,[]
S0456,Aria-body,-,[]
S0456,Aria-body,body,[]
S0457,Netwalker,Netwalker,[]
S0458,Ramsay,Ramsay,[]
S0459,MechaFlounder,MechaFlounder,[]
S0460,Get2,Get2,[]
S0461,SDBbot,SDBbot,[]
S0462,CARROTBAT,CARROTBAT,[]
S0464,SYSCON,SYSCON,[]
S0465,CARROTBALL,CARROTBALL,[]
S0466,WindTail,WindTail,[]
S0467,TajMahal,TajMahal,[]
S0468,Skidmap,Skidmap,[]
S0469,ABK,ABK,[]
S0470,BBK,BBK,[]
S0471,build_downer,build_downer,[]
S0472,down_new,down_new,[]
S0473,Avenger,Avenger,[]
S0475,BackConfig,BackConfig,[]
S0476,Valak,Valak,[]
S0477,Goopy,Goopy,[]
S0481,Ragnar Locker,Ragnar,[]
S0481,Ragnar Locker,Locker,[]
S0482,OSX.Bundlore,OSX.Bundlore,[]
S0482,Bundlore,Bundlore,[]
S0483,IcedID,IcedID,[]
S0484,Carberp,Carberp,[]
S0486,Bonadan,Bonadan,[]
S0487,Kessel,Kessel,[]
S0488,CrackMapExec,CrackMapExec,[]
S0491,StrongPity,StrongPity,[]
S0492,CookieMiner,CookieMiner,[]
S0493,GoldenSpy,GoldenSpy,[]
S0495,RDAT ,RDAT,[]
S0495,RDAT,RDAT,[]
S0496,Sodinokibi,Sodinokibi,[]
S0496,REvil,REvil,[]
S0496,Sodin,Sodin,[]
S0497,Dacls,Dacls,[]
S0498,Cryptoistic,Cryptoistic,[]
S0499,Chanitor,Chanitor,[]
S0499,Hancitor,Hancitor,[]
S0500,MCMD,MCMD,[]
S0501,PipeMon,PipeMon,[]
S0502,Drovorub,Drovorub,[]
S0503,Trinity,Trinity,[]
S0503,FrameworkPOS,FrameworkPOS,[]
S0504,Anchor_DNS,Anchor_DNS,[]
S0504,Anchor,Anchor,[]
S0508,Ngrok,Ngrok,[]
S0511,RegDuke,RegDuke,[]
S0512,FatDuke,FatDuke,[]
S0513,LiteDuke,LiteDuke,[]
S0514,WellMess,WellMess,[]
S0515,WellMail,WellMail,[]
S0516,SoreFang,SoreFang,[]
S0517,Pillowmint,Pillowmint,[]
S0518,PolyglotDuke,PolyglotDuke,[]
S0519,SYNful Knock,SYNful,[]
S0519,SYNful Knock,Knock,[]
S0520,BLINDINGCAN,BLINDINGCAN,[]
S0521,BloodHound,BloodHound,[]
S0526,KGH_SPY ,KGH_SPY,[]
S0526,KGH_SPY,KGH_SPY,[]
S0527,CSPY Downloader,CSPY,[]
S0527,CSPY Downloader,Downloader,[]
S0528,Javali,Javali,[]
S0530,Melcoz,Melcoz,[]
S0531,Grandoreiro,Grandoreiro,[]
S0532,Lucifer,Lucifer,[]
S0533,QueenOfClubs,QueenOfClubs,[]
S0533,JackOfHearts,JackOfHearts,[]
S0533,SLOTHFULMEDIA,SLOTHFULMEDIA,[]
S0534,Bazar,Bazar,[]
S0534,Team9,Team9,[]
S0534,KEGTAP,KEGTAP,[]
S0537,HyperStack,HyperStack,[]
S0538,Crutch,Crutch,[]
S0543,Spark,Spark,[]
S0546,SharpStage,SharpStage,[]
S0547,DropBook,DropBook,[]
S0552,AdFind,AdFind,[]
S0553,MoleNet,MoleNet,[]
S0554,Egregor,Egregor,[]
S0556,Pay2Key,Pay2Key,[]
S0559,Solorigate,Solorigate,[]
S0559,SUNBURST,SUNBURST,[]
S0560,TEARDROP,TEARDROP,[]
S0561,GuLoader,GuLoader,[]
S0562,SUNSPOT,SUNSPOT,[]
S0564,BlackMould,BlackMould,[]
S0565,Raindrop,Raindrop,[]
S0567,Dtrack,Dtrack,[]
S0568,EVILNUM,EVILNUM,[]
S0569,Explosive,Explosive,[]
S0570,BitPaymer,BitPaymer,[]
S0570,wp_encrypt,wp_encrypt,[]
S0570,FriedEx,FriedEx,[]
S0572,Caterpillar WebShell,Caterpillar,[]
S0572,Caterpillar WebShell,WebShell,[]
S0574,BendyBear,BendyBear,[]
S0575,Conti,Conti,[]
S0576,MegaCortex,MegaCortex,[]
S0578,SUPERNOVA,SUPERNOVA,[]
S0579,Waterbear,Waterbear,[]
S0581,IronNetInjector,IronNetInjector,[]
S0582,LookBack,LookBack,[]
S0583,Mespinoza,Mespinoza,[]
S0583,Pysa,Pysa,[]
S0584,AppleJeus,AppleJeus,[]
S0585,Kerrdown,Kerrdown,[]
S0586,TAINTEDSCRIBE,TAINTEDSCRIBE,[]
S0587,Penquin 2.0,Penquin,[]
S0587,Penquin 2.0,2.0,[]
S0587,Penquin,Penquin,[]
S0587,Penquin_x64,Penquin_x64,[]
S0588,GoldMax,GoldMax,[]
S0588,SUNSHUTTLE,SUNSHUTTLE,[]
S0589,Sibot,Sibot,[]
S0590,NBTscan,NBTscan,[]
S0591,ScreenConnect,ScreenConnect,[]
S0591,ConnectWise,ConnectWise,[]
S0592,RemoteUtilities,RemoteUtilities,[]
S0593,ECCENTRICBANDWAGON,ECCENTRICBANDWAGON,[]
S0594,Out1,Out1,[]
S0595,EvilQuest,EvilQuest,[]
S0595,ThiefQuest,ThiefQuest,[]
S0595,MacRansom.K,MacRansom,[]
S0595,MacRansom.K,.,[]
S0595,MacRansom.K,K,[]
S0596,POISONPLUG.SHADOW,POISONPLUG.SHADOW,[]
S0596,ShadowPad,ShadowPad,[]
S0597,GoldFinder,GoldFinder,[]
S0598,P.A.S. Webshell,P.A.S.,[]
S0598,P.A.S. Webshell,Webshell,[]
S0598,Fobushell,Fobushell,[]
S0599,Kinsing,Kinsing,[]
S0600,Doki,Doki,[]
S0601,Hildegard,Hildegard,[]
S0603,W32.Stuxnet,W32.Stuxnet,[]
S0603,Stuxnet,Stuxnet,[]
S0604,Win32/Industroyer,Win32,[]
S0604,Win32/Industroyer,/,[]
S0604,Win32/Industroyer,Industroyer,[]
S0604,Industroyer,Industroyer,[]
S0604,CRASHOVERRIDE,CRASHOVERRIDE,[]
S0605,EKANS,EKANS,[]
S0605,SNAKEHOSE,SNAKEHOSE,[]
S0606,Bad Rabbit,Bad,[]
S0606,Bad Rabbit,Rabbit,[]
S0606,Win32/Diskcoder.D,Win32,[]
S0606,Win32/Diskcoder.D,/,[]
S0606,Win32/Diskcoder.D,Diskcoder,[]
S0606,Win32/Diskcoder.D,.,[]
S0606,Win32/Diskcoder.D,D,[]
S0607,Win32/KillDisk.NBI,Win32,[]
S0607,Win32/KillDisk.NBI,/,[]
S0607,Win32/KillDisk.NBI,KillDisk,[]
S0607,Win32/KillDisk.NBI,.,[]
S0607,Win32/KillDisk.NBI,NBI,[]
S0607,KillDisk,KillDisk,[]
S0607,Win32/KillDisk.NBH,Win32,[]
S0607,Win32/KillDisk.NBH,/,[]
S0607,Win32/KillDisk.NBH,KillDisk,[]
S0607,Win32/KillDisk.NBH,.,[]
S0607,Win32/KillDisk.NBH,NBH,[]
S0607,Win32/KillDisk.NBB,Win32,[]
S0607,Win32/KillDisk.NBB,/,[]
S0607,Win32/KillDisk.NBB,KillDisk,[]
S0607,Win32/KillDisk.NBB,.,[]
S0607,Win32/KillDisk.NBB,NBB,[]
S0607,Win32/KillDisk.NBD,Win32,[]
S0607,Win32/KillDisk.NBD,/,[]
S0607,Win32/KillDisk.NBD,KillDisk,[]
S0607,Win32/KillDisk.NBD,.,[]
S0607,Win32/KillDisk.NBD,NBD,[]
S0607,Win32/KillDisk.NBC,Win32,[]
S0607,Win32/KillDisk.NBC,/,[]
S0607,Win32/KillDisk.NBC,KillDisk,[]
S0607,Win32/KillDisk.NBC,.,[]
S0607,Win32/KillDisk.NBC,NBC,[]
S0608,Downadup,Downadup,[]
S0608,Kido,Kido,[]
S0608,Conficker,Conficker,[]
S0610,SideTwist,SideTwist,[]
S0611,Clop,Clop,[]
S0612,WastedLocker,WastedLocker,[]
S0613,PS1,PS1,[]
S0613,PS1 ,PS1,[]
S0614,CostaBricks,CostaBricks,[]
S0615,SombRAT,SombRAT,[]
S0616,DEATHRANSOM,DEATHRANSOM,[]
S0617,HELLOKITTY,HELLOKITTY,[]
S0618,FIVEHANDS,FIVEHANDS,[]
S0622,AppleSeed,AppleSeed,[]
S0623,Siloscape,Siloscape,[]
S0624,SigLoader,SigLoader,[]
S0624,DESLoader,DESLoader,[]
S0624,Ecipekac,Ecipekac,[]
S0624,HEAVYHAND,HEAVYHAND,[]
S0625,Cuba,Cuba,[]
S0626,HEAVYPOT,HEAVYPOT,[]
S0626,P8RAT,P8RAT,[]
S0626,GreetCake,GreetCake,[]
S0627,dfls,dfls,[]
S0627,DelfsCake,DelfsCake,[]
S0627,DARKTOWN,DARKTOWN,[]
S0627,SodaMaster,SodaMaster,[]
S0628,DILLJUICE stage2,DILLJUICE,[]
S0628,DILLJUICE stage2,stage2,[]
S0628,FYAnti,FYAnti,[]
S0629,RainyDay,RainyDay,[]
S0630,Nebulae,Nebulae,[]
S0631,Chaes,Chaes,[]
S0632,GrimAgent,GrimAgent,[]
S0633,Sliver,Sliver,[]
S0634,EnvyScout,EnvyScout,[]
S0635,BoomBox,BoomBox,[]
S0636,VaporRage,VaporRage,[]
S0637,NativeZone,NativeZone,[]
S0638,Vasa Locker,Vasa,[]
S0638,Vasa Locker,Locker,[]
S0638,Babyk,Babyk,[]
S0638,Babuk,Babuk,[]
S0639,Seth-Locker,Seth,[]
S0639,Seth-Locker,-,[]
S0639,Seth-Locker,Locker,[]
S0640,Avaddon,Avaddon,[]
S0641,Kobalos,Kobalos,[]
S0642,BADFLICK,BADFLICK,[]
S0643,Peppy,Peppy,[]
S0644,ObliqueRAT,ObliqueRAT,[]
S0645,Wevtutil,Wevtutil,[]
S0646,SpicyOmelette,SpicyOmelette,[]
S0647,Turian,Turian,[]
S0648,JSS Loader,JSS,[]
S0648,JSS Loader,Loader,[]
S0649,SMOKEDHAM,SMOKEDHAM,[]
S0650,QakBot,QakBot,[]
S0650,Pinkslipbot,Pinkslipbot,[]
S0650,QuackBot,QuackBot,[]
S0650,QBot,QBot,[]
S0651,BoxCaon,BoxCaon,[]
S0652,MarkiRAT,MarkiRAT,[]
S0653,xCaon,xCaon,[]
S0654,ProLock,ProLock,[]
S0657,BLUELIGHT,BLUELIGHT,[]
S0658,OSX.DubRobber,OSX.DubRobber,[]
S0658,XCSSET,XCSSET,[]
T1001,Data Obfuscation,Data,"['data.n.01', 'datum.n.01']"
T1001,Data Obfuscation,Obfuscation,"['bewilderment.n.01', 'mystification.n.03', 'obfuscation.n.03']"
T1001.001,Junk Data,Junk,['debris.n.01']
T1001.001,Junk Data,Data,"['data.n.01', 'datum.n.01']"
T1001.002,Steganography,Steganography,['cryptography.n.02']
T1001.003,Protocol Impersonation,Protocol,['protocol.n.01']
T1001.003,Protocol Impersonation,Impersonation,"['imposture.n.01', 'impersonation.n.03']"
T1003,OS Credential Dumping,OS,['operating_system.n.01']
T1003,OS Credential Dumping,Credential,['certificate.n.01']
T1003,OS Credential Dumping,Dumping,['dump.v.04']
T1003.001,LSASS Memory,LSASS,[]
T1003.001,LSASS Memory,Memory,['memory.n.04']
T1003.002,Security Account Manager,Security,"['security.n.01', 'security.n.03', 'security.n.09']"
T1003.002,Security Account Manager,Account,['account.n.03']
T1003.002,Security Account Manager,Manager,['director.n.01']
T1003.003,NTDS,NTDS,[]
T1003.004,LSA Secrets,LSA,[]
T1003.004,LSA Secrets,Secrets,"['secret.n.01', 'secret.n.02']"
T1003.005,Cached Domain Credentials,Cached,['hoard.v.01']
T1003.005,Cached Domain Credentials,Domain,['domain.n.02']
T1003.005,Cached Domain Credentials,Credentials,"['certificate.n.01', 'certificate.n.01']"
T1003.006,DCSync,DCSync,[]
T1003.007,Proc Filesystem,Proc,[]
T1003.007,Proc Filesystem,Filesystem,[]
T1003.008,/etc/passwd and /etc/shadow,/etc,[]
T1003.008,/etc/passwd and /etc/shadow,/,[]
T1003.008,/etc/passwd and /etc/shadow,passwd,[]
T1003.008,/etc/passwd and /etc/shadow,and,[]
T1003.008,/etc/passwd and /etc/shadow,/etc,[]
T1003.008,/etc/passwd and /etc/shadow,/,[]
T1003.008,/etc/passwd and /etc/shadow,shadow,[]
T1005,Data from Local System,Data,"['data.n.01', 'datum.n.01']"
T1005,Data from Local System,from,[]
T1005,Data from Local System,Local,['local.a.02']
T1005,Data from Local System,System,['system.n.01']
T1006,Direct Volume Access,Direct,"['direct.a.01', 'direct.s.02', 'directly.r.01']"
T1006,Direct Volume Access,Volume,[]
T1006,Direct Volume Access,Access,"['entree.n.02', 'access.n.02', 'access.n.05', 'access.n.06', 'access.v.01', 'access.v.02']"
T1007,System Service Discovery,System,['system.n.01']
T1007,System Service Discovery,Service,[]
T1007,System Service Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1008,Fallback Channels,Fallback,['disengagement.n.02']
T1008,Fallback Channels,Channels,"['channels.n.01', 'channel.n.01', 'channel.n.05']"
T1010,Application Window Discovery,Application,['application.n.04']
T1010,Application Window Discovery,Window,['window.n.08']
T1010,Application Window Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1011,Exfiltration Over Other Network Medium,Exfiltration,[]
T1011,Exfiltration Over Other Network Medium,Over,[]
T1011,Exfiltration Over Other Network Medium,Other,['other.a.01']
T1011,Exfiltration Over Other Network Medium,Network,"['network.n.04', 'network.n.05']"
T1011,Exfiltration Over Other Network Medium,Medium,['medium.n.01']
T1011.001,Exfiltration Over Bluetooth,Exfiltration,[]
T1011.001,Exfiltration Over Bluetooth,Over,[]
T1011.001,Exfiltration Over Bluetooth,Bluetooth,[]
T1012,Query Registry,Query,"['question.n.01', 'question.v.03']"
T1012,Query Registry,Registry,['register.n.01']
T1014,Rootkit,Rootkit,[]
T1016,System Network Configuration Discovery,System,['system.n.01']
T1016,System Network Configuration Discovery,Network,"['network.n.04', 'network.n.05']"
T1016,System Network Configuration Discovery,Configuration,['configuration.n.01']
T1016,System Network Configuration Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1016.001,Internet Connection Discovery,Internet,['internet.n.01']
T1016.001,Internet Connection Discovery,Connection,"['connection.n.02', 'connection.n.03', 'joining.n.01']"
T1016.001,Internet Connection Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1018,Remote System Discovery,Remote,"['distant.s.05', 'distant.a.02']"
T1018,Remote System Discovery,System,['system.n.01']
T1018,Remote System Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1020,Automated Exfiltration,Automated,"['automatize.v.02', 'automated.s.01']"
T1020,Automated Exfiltration,Exfiltration,[]
T1020.001,Traffic Duplication,Traffic,['traffic.n.03']
T1020.001,Traffic Duplication,Duplication,"['duplicate.n.02', 'duplication.n.02']"
T1021,Remote Services,Remote,"['distant.s.05', 'distant.a.02']"
T1021,Remote Services,Services,[]
T1021.001,Remote Desktop Protocol,Remote,"['distant.s.05', 'distant.a.02']"
T1021.001,Remote Desktop Protocol,Desktop,['background.n.07']
T1021.001,Remote Desktop Protocol,Protocol,['protocol.n.01']
T1021.002,SMB/Windows Admin Shares,SMB,[]
T1021.002,SMB/Windows Admin Shares,/,[]
T1021.002,SMB/Windows Admin Shares,Windows,[]
T1021.002,SMB/Windows Admin Shares,Admin,[]
T1021.002,SMB/Windows Admin Shares,Shares,"['share.n.01', 'parcel.n.02']"
T1021.003,Distributed Component Object Model,Distributed,"['spread.v.01', 'distribute.v.07', 'distributed.a.01']"
T1021.003,Distributed Component Object Model,Component,[]
T1021.003,Distributed Component Object Model,Object,[]
T1021.003,Distributed Component Object Model,Model,[]
T1021.004,SSH,SSH,[]
T1021.005,VNC,VNC,[]
T1021.006,Windows Remote Management,Windows,[]
T1021.006,Windows Remote Management,Remote,"['distant.s.05', 'distant.a.02']"
T1021.006,Windows Remote Management,Management,['management.n.01']
T1025,Data from Removable Media,Data,"['data.n.01', 'datum.n.01']"
T1025,Data from Removable Media,from,[]
T1025,Data from Removable Media,Removable,['removable.a.01']
T1025,Data from Removable Media,Media,['medium.n.01']
T1027,Obfuscated Files or Information,Obfuscated,['obfuscate.v.01']
T1027,Obfuscated Files or Information,Files,['file.n.01']
T1027,Obfuscated Files or Information,or,[]
T1027,Obfuscated Files or Information,Information,"['information.n.01', 'information.n.02', 'data.n.01']"
T1027.001,Binary Padding,Binary,['binary.n.02']
T1027.001,Binary Padding,Padding,"['padding.n.01', 'pad.v.04']"
T1027.002,Software Packing,Software,['software.n.01']
T1027.002,Software Packing,Packing,[]
T1027.003,Steganography,Steganography,['cryptography.n.02']
T1027.004,Compile After Delivery,Compile,['compile.v.03']
T1027.004,Compile After Delivery,After,['subsequently.r.01']
T1027.004,Compile After Delivery,Delivery,['delivery.n.01']
T1027.005,Indicator Removal from Tools,Indicator,['indicator.n.02']
T1027.005,Indicator Removal from Tools,Removal,['removal.n.01']
T1027.005,Indicator Removal from Tools,from,[]
T1027.005,Indicator Removal from Tools,Tools,"['tool.n.01', 'instrument.n.02']"
T1027.006,HTML Smuggling,HTML,['hypertext_markup_language.n.01']
T1027.006,HTML Smuggling,Smuggling,['smuggling.n.01']
T1029,Scheduled Transfer,Scheduled,"['schedule.v.01', 'schedule.v.02', 'scheduled.a.01']"
T1029,Scheduled Transfer,Transfer,"['transportation.n.02', 'transfer.n.03', 'transfer.v.02', 'transfer.v.04', 'transmit.v.04']"
T1030,Data Transfer Size Limits,Data,"['data.n.01', 'datum.n.01']"
T1030,Data Transfer Size Limits,Transfer,"['transportation.n.02', 'transfer.n.03', 'transfer.v.02', 'transfer.v.04', 'transmit.v.04']"
T1030,Data Transfer Size Limits,Size,"['size.n.01', 'size.n.05']"
T1030,Data Transfer Size Limits,Limits,"['limit.n.01', 'limit.n.03', 'limit.n.06', 'restrict.v.03', 'limit.v.02']"
T1033,System Owner/User Discovery,System,['system.n.01']
T1033,System Owner/User Discovery,Owner,"['owner.n.01', 'owner.n.02']"
T1033,System Owner/User Discovery,/,[]
T1033,System Owner/User Discovery,User,['user.n.01']
T1033,System Owner/User Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1036,Masquerading,Masquerading,['masquerade.v.02']
T1036.001,Invalid Code Signature,Invalid,"['invalid.a.01', 'invalid.s.02']"
T1036.001,Invalid Code Signature,Code,['code.n.03']
T1036.001,Invalid Code Signature,Signature,['signature.n.01']
T1036.002,Right-to-Left Override,Right,['right.n.02']
T1036.002,Right-to-Left Override,-,[]
T1036.002,Right-to-Left Override,to,[]
T1036.002,Right-to-Left Override,-,[]
T1036.002,Right-to-Left Override,Left,['left.n.01']
T1036.002,Right-to-Left Override,Override,"['override.n.01', 'nullification.n.02', 'override.v.03']"
T1036.003,Rename System Utilities,Rename,['rename.v.01']
T1036.003,Rename System Utilities,System,['system.n.01']
T1036.003,Rename System Utilities,Utilities,"['utility.n.02', 'utility_program.n.01']"
T1036.004,Masquerade Task or Service,Masquerade,['masquerade.v.02']
T1036.004,Masquerade Task or Service,Task,"['undertaking.n.01', 'job.n.02']"
T1036.004,Masquerade Task or Service,or,[]
T1036.004,Masquerade Task or Service,Service,[]
T1036.005,Match Legitimate Name or Location,Match,"['match.n.04', 'equal.v.02', 'meet.v.06']"
T1036.005,Match Legitimate Name or Location,Legitimate,['legitimate.s.03']
T1036.005,Match Legitimate Name or Location,Name,['name.n.01']
T1036.005,Match Legitimate Name or Location,or,[]
T1036.005,Match Legitimate Name or Location,Location,['location.n.01']
T1036.006,Space after Filename,Space,['space.n.05']
T1036.006,Space after Filename,after,"['subsequently.r.01', 'after.r.02']"
T1036.006,Space after Filename,Filename,['filename.n.01']
T1036.007,Double File Extension,Double,"['double.n.04', 'double.v.01', 'double.s.02', 'double.s.03']"
T1036.007,Double File Extension,File,['file.n.01']
T1036.007,Double File Extension,Extension,['extension.n.06']
T1037,Boot or Logon Initialization Scripts,Boot,['boot.v.02']
T1037,Boot or Logon Initialization Scripts,or,[]
T1037,Boot or Logon Initialization Scripts,Logon,[]
T1037,Boot or Logon Initialization Scripts,Initialization,['low-level_formatting.n.01']
T1037,Boot or Logon Initialization Scripts,Scripts,[]
T1037.001,Logon Script (Windows),Logon,[]
T1037.001,Logon Script (Windows),Script,[]
T1037.001,Logon Script (Windows),(,[]
T1037.001,Logon Script (Windows),Windows,[]
T1037.001,Logon Script (Windows),),[]
T1037.002,Logon Script (Mac),Logon,[]
T1037.002,Logon Script (Mac),Script,[]
T1037.002,Logon Script (Mac),(,[]
T1037.002,Logon Script (Mac),Mac,['macintosh.n.02']
T1037.002,Logon Script (Mac),),[]
T1037.003,Network Logon Script,Network,"['network.n.01', 'network.n.04', 'network.n.05']"
T1037.003,Network Logon Script,Logon,[]
T1037.003,Network Logon Script,Script,[]
T1037.004,RC Scripts,RC,[]
T1037.004,RC Scripts,Scripts,[]
T1037.005,Startup Items,Startup,['startup.n.01']
T1037.005,Startup Items,Items,"['item.n.01', 'item.n.03']"
T1039,Data from Network Shared Drive,Data,"['data.n.01', 'datum.n.01']"
T1039,Data from Network Shared Drive,from,[]
T1039,Data from Network Shared Drive,Network,"['network.n.01', 'network.n.04', 'network.n.05']"
T1039,Data from Network Shared Drive,Shared,"['share.v.02', 'shared.a.01']"
T1039,Data from Network Shared Drive,Drive,['drive.n.10']
T1040,Network Sniffing,Network,"['network.n.04', 'network.n.05']"
T1040,Network Sniffing,Sniffing,[]
T1041,Exfiltration Over C2 Channel,Exfiltration,[]
T1041,Exfiltration Over C2 Channel,Over,[]
T1041,Exfiltration Over C2 Channel,C2,[]
T1041,Exfiltration Over C2 Channel,Channel,"['channel.n.01', 'channel.n.05']"
T1046,Network Service Scanning,Network,"['network.n.04', 'network.n.05']"
T1046,Network Service Scanning,Service,[]
T1046,Network Service Scanning,Scanning,"['scan.v.01', 'scan.v.02', 'scan.v.03']"
T1047,Windows Management Instrumentation,Windows,[]
T1047,Windows Management Instrumentation,Management,['management.n.01']
T1047,Windows Management Instrumentation,Instrumentation,"['instrumentality.n.03', 'instrumentation.n.02']"
T1048,Exfiltration Over Alternative Protocol,Exfiltration,[]
T1048,Exfiltration Over Alternative Protocol,Over,[]
T1048,Exfiltration Over Alternative Protocol,Alternative,"['option.n.02', 'alternate.s.02', 'alternative.s.02']"
T1048,Exfiltration Over Alternative Protocol,Protocol,['protocol.n.01']
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Exfiltration,[]
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Over,[]
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Symmetric,['symmetrical.a.01']
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Encrypted,['code.v.02']
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Non,['not.r.01']
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,-,[]
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,C2,[]
T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,Protocol,['protocol.n.01']
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Exfiltration,[]
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Over,[]
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Asymmetric,['asymmetrical.a.01']
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Encrypted,['code.v.02']
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Non,['not.r.01']
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,-,[]
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,C2,[]
T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,Protocol,['protocol.n.01']
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,Exfiltration,[]
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,Over,[]
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,Unencrypted,[]
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,/,[]
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,Obfuscated,['obfuscate.v.01']
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,Non,['not.r.01']
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,-,[]
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,C2,[]
T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,Protocol,['protocol.n.01']
T1049,System Network Connections Discovery,System,[]
T1049,System Network Connections Discovery,Network,"['network.n.01', 'network.n.04', 'network.n.05']"
T1049,System Network Connections Discovery,Connections,"['connection.n.02', 'connection.n.03', 'joining.n.01']"
T1049,System Network Connections Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1052,Exfiltration Over Physical Medium,Exfiltration,[]
T1052,Exfiltration Over Physical Medium,Over,[]
T1052,Exfiltration Over Physical Medium,Physical,"['physical.s.03', 'physical.s.07']"
T1052,Exfiltration Over Physical Medium,Medium,['medium.n.01']
T1052.001,Exfiltration over USB,Exfiltration,[]
T1052.001,Exfiltration over USB,over,[]
T1052.001,Exfiltration over USB,USB,[]
T1053,Scheduled Task/Job,Scheduled,"['schedule.v.01', 'schedule.v.02', 'scheduled.a.01']"
T1053,Scheduled Task/Job,Task,"['undertaking.n.01', 'job.n.02']"
T1053,Scheduled Task/Job,/,[]
T1053,Scheduled Task/Job,Job,"['job.n.02', 'job.n.11']"
T1053.001,At (Linux),At,[]
T1053.001,At (Linux),(,[]
T1053.001,At (Linux),Linux,['linux.n.01']
T1053.001,At (Linux),),[]
T1053.002,At (Windows),At,[]
T1053.002,At (Windows),(,[]
T1053.002,At (Windows),Windows,[]
T1053.002,At (Windows),),[]
T1053.003,Cron,Cron,[]
T1053.005,Scheduled Task,Scheduled,"['schedule.v.01', 'schedule.v.02', 'scheduled.a.01']"
T1053.005,Scheduled Task,Task,"['undertaking.n.01', 'job.n.02']"
T1053.006,Systemd Timers,Systemd,[]
T1053.006,Systemd Timers,Timers,"['timer.n.01', 'timer.n.03']"
T1053.007,Container Orchestration Job,Container,['container.n.01']
T1053.007,Container Orchestration Job,Orchestration,['orchestration.n.03']
T1053.007,Container Orchestration Job,Job,"['job.n.02', 'job.n.11']"
T1055,Process Injection,Process,['procedure.n.01']
T1055,Process Injection,Injection,['injection.n.01']
T1055.001,Dynamic-link Library Injection,Dynamic,[]
T1055.001,Dynamic-link Library Injection,-,[]
T1055.001,Dynamic-link Library Injection,link,[]
T1055.001,Dynamic-link Library Injection,Library,[]
T1055.001,Dynamic-link Library Injection,Injection,['injection.n.01']
T1055.002,Portable Executable Injection,Portable,['portable.a.01']
T1055.002,Portable Executable Injection,Executable,['feasible.s.01']
T1055.002,Portable Executable Injection,Injection,['injection.n.01']
T1055.003,Thread Execution Hijacking,Thread,[]
T1055.003,Thread Execution Hijacking,Execution,['execution.n.03']
T1055.003,Thread Execution Hijacking,Hijacking,['hijack.v.02']
T1055.004,Asynchronous Procedure Call,Asynchronous,"['asynchronous.a.01', 'asynchronous.a.02']"
T1055.004,Asynchronous Procedure Call,Procedure,"['procedure.n.01', 'routine.n.03']"
T1055.004,Asynchronous Procedure Call,Call,['call.n.10']
T1055.005,Thread Local Storage,Thread,[]
T1055.005,Thread Local Storage,Local,['local.a.02']
